,Temperature (°C),Pressure (kPa),Temperature x Pressure,Material Fusion Metric,Material Transformation Metric,Quality Rating
60,131.79391672910396,22.48057645726872,2962.803221631528,28730.78743994268,2288707.0484380084,99.9999999999999
61,122.07502823286104,22.34615019349281,2727.906915766388,26060.872191832525,1818700.870947868,100.0
62,231.26591789305468,9.962244969601253,2303.9277271703004,54472.640979249474,12368909.710194524,99.9982230634556
63,127.63659026972276,15.167466285197596,1935.9236796735995,19780.40563782468,2079110.2984963125,99.99999999999996
64,139.3164723360107,23.59548527782009,3287.23977196217,32545.79334815876,2703447.7353092507,99.999999999999
65,173.7450341321928,18.582999923349703,3228.7039559609307,36604.5649674754,5244554.549661876,99.99999998921172
66,264.198645969587,18.21038210641481,4811.158295103589,75839.81532530086,18440978.13080637,99.52356090796918
67,119.42025515861224,16.195292011287318,1934.045904356166,18509.0197255971,1702813.5379833127,100.0
68,267.5889814997608,10.376631293865003,2776.672199323881,72721.16136775957,19160297.102514405,99.18592691659428
69,119.21968157879262,24.56830743022518,2929.0257887613307,29042.80534346194,1693905.3702022866,100.0
70,295.2918930026792,13.950192912443658,4119.378872868046,89912.11957339464,25748461.78601153,49.00235747543506
71,193.73024032954032,11.229001931059276,2175.397242764986,38947.27631059493,7270842.217315732,99.99999895475491
72,295.35221763806743,19.571614193635543,5780.519654846935,94729.80174506883,25764057.006150607,48.56821837394708
73,220.9691039490092,17.15409626520935,3790.5252807783554,53875.16104968842,10789040.387749745,99.99973770409358
74,247.85271587966037,11.844826164092252,2935.772333892724,63092.79677648981,15225692.148589458,99.96740802553724
75,107.83755845086414,11.075831817140749,1194.390660972856,12987.656163662,1253913.7164470404,100.0
76,156.5613925152819,9.290133703250646,1454.476269234074,25313.26933323853,3837463.5107091246,99.99999999986396
77,124.03931224263378,6.569728734805189,814.9046338859042,15669.309248670912,1908394.808761618,100.0
78,159.22803950442898,17.514218130385174,2788.754616354157,30726.017087739307,4036692.269117634,99.9999999997237
79,123.7455437908488,15.113872762875104,1870.2744038276785,18765.408714898007,1894682.084600864,100.0
80,163.5966358787952,9.696968215056923,1586.3913782069185,27675.676756374407,4378383.308653491,99.99999999913815
81,182.852598902934,6.102490511667254,1115.8562498388528,33662.33205489859,6113652.738556826,99.99999990769128
82,112.82949926975688,5.3780213652752735,606.7994577060633,12886.045029459565,1436346.5553553952,100.0
83,238.494423874004,19.769918593302343,4715.015344945602,64606.65659825455,13565074.249786995,99.99352943055516
84,213.32029084131503,8.7650637831034,1869.7659554542945,46178.93428230902,9707179.584649688,99.99994025040743
85,153.07789818788908,10.332872387790133,1581.7343873665882,24536.065634356262,3586943.5735324034,99.99999999994716
86,204.64961069333992,5.282243875611927,1081.00915273126,42028.84885568651,8570997.228233965,99.99998954146116
87,118.78810215168834,8.012781096643577,951.8230594272144,14625.071105997738,1676108.75908414,100.0
88,215.18929911123587,22.48891435124992,4839.373717018084,57680.231416766976,9964143.422794327,99.99991386262546
89,285.85923951524285,9.841216694849155,2813.202720294292,82668.62218556096,23359035.21382649,86.95630400918124
90,163.71379049026473,24.07916396966144,3942.091205309884,40763.45225163531,4387310.800110561,99.99999999911324
91,233.48207599273636,8.286936768002779,1934.8512002138252,55082.971278627774,12727945.15510781,99.99734754403508
92,126.35957248087844,10.065229173192886,1271.8380552467186,16986.438232399323,2017449.3282864308,100.0
93,243.2654408237131,22.35419936953985,5438.004163892281,70348.69679534936,14395480.718559224,99.98513385175578
94,157.8812185894402,13.532166773836424,2136.4749804088283,27404.483305568898,3935239.789064008,99.99999999980652
95,136.63827240142336,10.356578783872116,1415.10503301752,19780.850911312664,2550931.6761095603,99.99999999999956
96,217.30258696201665,18.85627525440359,4097.517393249758,53924.93486975251,10260762.62577535,99.99987011858286
97,104.0215092374987,6.024568079644796,626.684664148711,11039.1386161074,1125525.7806737197,100.0
98,265.78800584347266,22.81210353157009,6063.183506750855,82514.50177186774,18775611.886122253,99.38715670448852
99,100.9390952385094,21.831230907133197,2203.6246957090075,20593.52329611773,1027961.6526604248,100.0
100,235.563307359246,6.715940702648718,1582.0292039445103,55792.98662003355,13071379.72883213,99.99614936736964
101,154.00159463843298,20.97237493248989,3229.7791829585417,32940.9912438768,3651937.615999732,99.99999999993202
102,247.038804424519,24.223408837663914,5984.12195834282,75241.82614228087,15075739.599714622,99.9716251985023
103,292.4377090234876,14.841392383097867,4340.18278723178,88788.88156443049,25008998.11559817,66.08591045297268
104,149.7506287039916,16.363067002520758,2450.379571153023,26806.46136093448,3357927.655769762,99.999999999979
105,215.23146688356735,18.59593480451855,4002.430326047712,52755.22207383913,9970162.430800969,99.99991313130012
106,218.4083862543678,10.33453886432022,2257.149956039226,48805.97977342116,10418458.784158196,99.99983920196372
107,214.45038115817468,17.993225179767496,3858.653998066005,51814.38333181167,9862027.527090147,99.999925430884
108,144.61632652812366,14.49735000205884,2096.553501690236,23960.835717747166,3024278.600445401,99.99999999999514
109,290.549802303397,13.110836092271564,3809.350834641745,86672.86197984082,24527806.379158027,74.16229245174303
110,189.42507572352548,23.056031191750098,4367.390454381228,48137.99761519736,6796392.336865716,99.99999959362196
111,269.2817344942256,20.95806219896968,5643.623340576419,81718.27955078294,19525893.60628179,98.93931870782684
112,239.89585506350087,23.692152564072543,5683.649197653098,70848.8551758047,13805450.244991072,99.99172553162622
113,159.48739017102673,21.733036497742123,3466.1452715165624,35701.28137968997,4056285.234603197,99.99999999970431
114,262.75956394049547,5.836212023066027,1533.520526245106,69241.37782385705,18141566.37102461,99.62113978880598
115,179.30114816939692,17.130587821516468,3071.5340652145906,37175.99331519187,5764041.536407127,99.9999999595227
116,276.22063942223235,18.952737630309414,5235.137307045872,83105.78371358111,21074679.39885419,96.9119400620182
117,216.2545745271717,18.297149514326,3956.842283280616,52891.66465254007,10113035.513944384,99.99989398349037
118,276.3470723709705,10.439128695167014,2884.8226530131938,77505.3127158317,21103882.56143632,96.85148976565122
119,238.5063180155532,13.512607029299833,3222.842149349385,59352.5380655657,13567312.211832969,99.99351446934028
120,245.0508559639281,5.780582761671917,1416.536753718031,60243.08097394802,14715251.373650689,99.97978007018372
121,200.26487638534047,6.881882553913465,1378.1993589579113,40431.9487874706,8031779.920216672,99.9999957888836
122,291.2167269446448,16.210238012383677,4720.692456960039,89066.77573943605,24697007.206868097,71.55194050428526
123,228.7980398459275,16.648235289311604,3809.0836010882927,56962.83016536117,11976966.871995004,99.99886789182804
124,184.77100971163597,9.024585812472775,1667.4818327998992,34875.31671762826,6308061.069272123,99.99999985692146
125,221.27864282558488,13.964054474830924,3089.9470225331224,51687.15602288158,10834545.086079612,99.99972178433129
126,103.83863966186672,14.44154519497323,1499.590407661388,13794.36615676242,1119427.7409127892,100.0
127,160.31496333490986,5.226735550703605,837.9239181723184,25843.67542677574,4120209.513514645,99.99999999963195
128,232.03470749853705,7.850415666049859,1821.5689028138115,54323.9189561441,12492711.498628326,99.99795719929774
129,158.0155214420888,17.486001145653574,2763.059588967412,30315.428854757083,3945168.785802377,99.99999999979956
130,223.6030857997683,24.856402155952345,5557.9682239509575,65355.63758611384,11179165.263482109,99.99956871602733
131,185.75374018915323,18.007834958748724,3345.022696296561,40344.07088951941,6409006.728990877,99.9999998213092
132,127.09481284449004,7.404333343757199,941.0523605630384,16559.02775063843,2052919.3107965505,99.99999999999996
133,159.65646519120617,21.428805941982134,3421.247409965182,35330.16008084714,4069213.9401770034,99.99999999969086
134,213.992982140253,13.630754423631682,2916.885787934389,48325.55603900256,9799194.064437304,99.99993181370878
135,218.17455224963464,6.674004184288885,1456.0978746194155,47897.41095848616,10385093.652712457,99.9998462631806
136,214.86504976991571,16.99649166652045,3651.9520278408745,51076.94851518701,9919383.640115608,99.9999191243711
137,230.64016397142672,9.560921963298378,2205.132609333153,54068.86086178057,12268785.642220289,99.99841417905462
138,230.42065400033775,13.335634947590588,3072.8057261335834,55465.27589982694,12233702.120482506,99.9984764992527
139,186.2836870867948,11.365884997487026,2117.278964336368,36169.895080869086,6464215.061779826,99.99999979851016
140,279.3093191702126,17.85707895014479,4987.648563933675,83707.87662253265,21789633.377690237,95.0735852490624
141,173.5123740095793,13.62069345613244,2363.358857230281,32633.499799580604,5223672.387998181,99.99999998979776
142,187.17298505312536,7.079641864329529,1325.1177008536315,35388.56739226609,6557317.014083517,99.99999975385072
143,278.38467100313443,9.313511322641084,2592.7387854374056,78305.89292818357,21574175.465311084,95.71341992344418
144,261.23879780921715,15.008905472761231,3920.908422136324,71626.72424446016,17828201.83315911,99.70314960013694
145,240.77771670807329,20.783684541415195,5004.2481086628295,66951.66130932109,13958393.443168838,99.99034553646008
146,120.04537746246022,5.194865304752705,623.6195663756769,14551.084534786203,1729934.0611272603,100.0
147,283.8965227489347,17.248545679788002,4896.802140967973,85728.89060991275,22880977.42590352,90.23491414614318
148,242.84825990982227,7.317635173513324,1777.074968542621,59367.120492788345,14321989.932232,99.98616181455182
149,299.7694013135733,17.08098847536339,5120.357689103729,94845.24601904264,26937494.440414004,4.052686484307197
150,129.88966093159874,21.73615270956498,2823.3015054028465,27140.79399929753,2190938.0956910024,99.99999999999994
151,273.6252114736428,9.5696593295387,2618.500057775746,75747.1302495173,20486434.96217399,97.92240209291823
152,132.49858693527497,14.910295049545354,1975.5930248527848,20870.686090450083,2325906.3845425053,99.99999999999989
153,223.11191285676884,20.481058516890705,4569.568143034901,58370.19224193716,11105851.849888597,99.99960666887918
154,124.7639965698883,8.511549585092412,1061.934943238904,16182.686615719867,1942010.76619948,100.0
155,269.6016458644469,8.051222854039231,2170.622932670426,73206.94534593032,19595943.60082588,98.88478505505108
156,261.46379174500214,23.100917372785204,6040.053449076413,80691.17400987135,17873997.745242182,99.692294093756
157,213.82014772291865,18.89293302747793,4039.68973085454,52462.75422385109,9775298.273292605,99.99993410502474
158,181.43665944519995,19.731467260844436,3580.011505759944,40601.32932971598,5972371.4873196175,99.99999993345928
159,113.83339909102762,21.87937255224081,2490.603347600503,23431.85030397919,1474579.3446986545,100.0
160,239.48575462891276,15.788515617700227,3781.124577175313,61289.14403670831,13735079.389436606,99.99229684768856
161,190.70853653561375,14.768109983849277,2816.404642416882,39590.627461318254,6935802.919129549,99.99999946000906
162,244.4111198940696,16.125147031667602,3941.1652444664105,63929.66217363688,14600077.073483754,99.98188642695057
163,273.27646518572584,19.340359378642816,5285.26504641711,81914.2781971176,20407919.59173717,98.03114228644148
164,295.10430100057715,12.818746103045228,3782.8671084430334,89192.9280545847,25699450.69225705,50.34467615487739
165,271.1606684785222,6.9033649343396775,1871.9210503467368,73857.09797771047,19937883.295968257,98.57918104261772
166,102.3428168370004,7.711937691657694,789.261426635683,10932.711808994123,1071884.527577913,100.0
167,171.99561289567276,24.478059160848076,4210.118787866601,44249.14126162402,5087459.470267672,99.99999999295233
168,245.9981124848116,6.034353246815649,1484.439508783244,60734.80277990815,14886556.914602743,99.97622329227346
169,134.3259354522881,19.232386748982982,2583.408341037329,25157.222539265,2423334.346904654,99.9999999999998
170,204.20732124082588,23.873630568420065,4875.170146670157,55307.41143735393,8515004.005992515,99.9999904584256
171,110.86759766785072,7.585190944811662,840.9518979032039,12728.039096534674,1362685.3127697613,100.0
172,139.99930497928,19.445287557041564,2722.3267431080603,26952.442128505325,2743581.01377637,99.99999999999876
173,103.7043588921228,11.049131959606214,1145.8431461854268,12103.508733497338,1115176.1981177996,100.0
174,258.7395406714841,9.739300366223278,2519.942103218228,67869.96122746123,17321521.222661566,99.80173937417578
175,144.78493761207602,22.05245216426151,3192.8629107958936,31687.02042729776,3034593.738834563,99.99999999999493
176,169.07033613938054,23.18707383171968,3920.24636681748,41051.08604685126,4832300.47960209,99.99999999657084
177,285.6162586931182,11.941010187847604,3410.5466548694408,83279.28869845752,23299474.190794986,87.41428966243478
178,240.88288038470657,17.65295073418535,4252.293620139888,63525.69230875608,13976812.015990373,99.99016564715934
179,106.36778590626156,8.518752686689224,906.12086196615,11932.304497447898,1203383.822668395,100.0
180,132.93883129958255,20.79518872852505,2764.4880862243726,26665.40166617073,2348960.013374177,99.99999999999986
181,224.29568029995272,22.624797757514127,5074.644404670476,61889.76701652232,11283479.05940444,99.99950882706216
182,215.4457177208335,11.373447043630572,2450.360461274881,47888.07291192897,10000183.776652023,99.99990939674792
183,147.57856427490174,18.059339684949634,2665.1714224576235,27669.301160862477,3213851.2590153534,99.99999999998865
184,286.84279958495875,22.52835395782985,6462.0961193048,93712.5335364034,23600571.42343021,84.93575723274604
185,222.7931911931792,5.30749812499513,1182.47444451948,49786.31580338327,11058714.249206737,99.99962940721744
186,207.12656060499165,22.1147052415951,4580.542835484775,53716.83400936143,8885532.874850499,99.99998267789204
187,217.98199527091415,16.442286883441092,3584.1225016692706,51961.30275689753,10357394.89296834,99.9998519052934
188,246.02440590335397,13.280307695503025,3267.2798109998707,62870.21064993,14891190.915972462,99.97611946281376
189,162.38899909592038,15.452316936975024,2509.286281108313,30059.80007714804,4281989.503248902,99.99999999936894
190,179.64421244321838,21.48124016123984,3858.980471069565,42184.42555092634,5797024.316548873,99.99999995615666
191,141.96874979502442,19.442590991000596,2760.2403357683597,27504.70420610527,2861020.014246738,99.99999999999778
192,137.23860117606722,15.025297013644987,2062.0507444075783,22226.53795041302,2584585.56889838,99.99999999999946
193,288.8744779967867,14.75304651874844,4261.778611965768,86659.4997483464,24105913.83620503,79.73426089021554
194,247.91015900985752,22.985154253907677,5698.2532459523545,73602.9019453086,15235892.946309824,99.9671009904396
195,198.0917617235134,9.646844072072156,1910.9603373088053,40138.09681233695,7773096.220605019,99.999997337138
196,145.48292559466466,6.9140339161827935,1005.8738817870092,21495.799183476745,3079139.2900965437,99.99999999999376
197,150.8712963540786,18.57276237390864,2802.0967362278507,29168.776053350983,3433809.8386506108,99.9999999999713
198,111.60583206477511,19.044234244115287,2125.4476088509705,19362.87905389548,1389784.1319317964,100.0
199,186.88332511162417,16.36772053641917,3058.854038343832,39310.32678218633,6526702.720530893,99.99999976946032
200,162.35917639882052,10.25073090156312,1664.3002266637272,27437.62317336731,4279764.342819575,99.99999999937351
201,239.2686977630919,10.919061208095329,2612.589556056462,58551.34460345242,13697896.41459444,99.99258371626856
202,175.5503678584962,17.340864577234143,3044.19515551782,36032.42646997448,5409798.533133432,99.99999998334414
203,135.92073551192698,10.459166846960647,1421.6176506808536,19618.61823006363,2510950.9408231643,99.99999999999964
204,104.93574567826624,14.992424248018816,1573.2412179907744,14381.3996706725,1155276.315773168,100.0
205,113.44992629264972,11.64148699769174,1320.725841824968,14448.589215192089,1460065.5183669748,100.0
206,235.87855469971345,15.208763522692989,3587.421158502544,59156.57824279715,13123743.081651,99.99592769660872
207,190.73936891120903,9.587277993788687,1828.6713541115769,37262.73013157388,6939293.741213254,99.99999945619166
208,207.31584222174445,8.961209566305664,1857.800708564212,43699.47292919478,8910325.246976858,99.99998198883324
209,279.3342586080684,19.679966796258192,5497.288934464185,85649.70068451767,21795402.326205064,95.0552935822888
210,298.06778947934083,12.714550747208133,3789.798035443229,90899.83886492669,26481494.379580643,24.451317097045884
211,143.37939687969478,9.65132382329429,1383.800988874565,21456.653458526624,2947450.5180529426,99.99999999999665
212,232.61564062002012,22.168408029643203,5156.718435341452,65004.441339822544,12586349.310524974,99.99773207349033
213,152.66447534743014,13.034009530403928,1989.83022663252,25520.73001363613,3557895.859794998,99.99999999995282
214,104.13019989314574,7.317403305210954,761.962668870382,11234.904434424798,1129040.4729766108,100.0
215,251.6757307672283,19.160959276911047,4822.34842821769,70375.47327389104,15940943.137273405,99.9380233317552
216,164.00343016449358,10.599439784834084,1738.3444825347915,28087.95227837177,4411108.430777832,99.99999999904348
217,176.6927788343796,16.304844907180826,2880.948355113362,35554.947970331166,5516142.445694852,99.99999997812596
218,217.66342271072116,17.473860805243184,3803.420350839949,52712.761054122326,10312014.216686243,99.9998607352858
219,266.2096910472381,24.25148742183841,6455.980974003584,85130.73948443762,18865053.66212071,99.34499490591854
220,225.79636871822976,8.822024012303341,1991.980986723122,51670.601561067895,11511924.263149386,99.99934971613094
221,274.530131089479,10.683441145406768,2932.926498135254,76586.1572033599,20690341.392128985,97.61340216899352
222,154.70840696312715,23.644396641566413,3657.986938021053,37153.26828421177,3702338.886903816,99.99999999991763
223,259.6093667825128,19.365858126280017,5027.558165363535,74659.9262164903,17496523.510986492,99.77177839535696
224,137.12718886119043,13.986619939504244,1917.9458739740903,21540.0059660985,2578325.6484768875,99.99999999999947
225,290.5583313943889,19.695467944585783,5722.682302010521,92064.24162032736,24529750.4819306,74.13360669672683
226,237.49765527756307,13.267702464192656,3151.0482261661014,58740.67551624243,13395911.57598856,99.99457194975017
227,143.1015354227117,13.201030427579564,1889.087723348572,22778.55610748962,2930266.050170164,99.99999999999687
228,289.47411809778487,8.128335084482277,2352.9426301837907,84332.30277582994,24256494.38085062,77.88817712297052
229,246.1711613540316,15.440964931855657,3801.120269701782,64281.728010258266,14917793.2037204,99.97551522012472
230,150.78832851900518,10.253288283700556,1546.0762021227065,23815.04740100375,3428387.192862568,99.99999999997192
231,142.6623954734964,17.67186871906599,2521.1111239551024,25871.39433465476,2903232.537743669,99.99999999999729
232,203.64014278613263,12.972123656787293,2641.6451137075333,43652.20473281514,8444647.476265613,99.9999915048042
233,105.13254361090632,22.074420654585968,2320.7399921537503,21809.276465364528,1161527.136071761,100.0
234,141.4940150882219,20.427251822610472,2890.3338775993543,28544.28913242191,2832371.6233884506,99.99999999999804
235,184.93709375030124,7.958664663871183,1471.8523130695546,34705.83319628532,6325104.956463935,99.99999985141316
236,174.83399606684512,16.821839263712302,2941.029379668977,35327.07397094176,5343854.877376117,99.99999998597195
237,192.7150848729621,19.274812409676088,3714.547109441151,44300.05127766585,7156894.049045569,99.9999991621307
238,155.52574125894637,15.28881823219651,2377.8047885356564,27761.986311636934,3761662.726392723,99.99999999989711
239,217.35686929163376,7.27894563981658,1582.12883601452,47629.669366329945,10268756.825175978,99.99986869471066
240,272.7711211846463,15.064947882478709,4109.282724491981,77823.11446720178,20295058.6114013,98.17821808144149
241,123.50637119240662,13.657979793125952,1686.847522068203,17801.58890321597,1883757.874685751,100.0
242,203.47582143082283,11.515088719728466,2343.0421360955515,42929.279214532085,8424256.767763678,99.99999178751884
243,126.41362126903068,16.650711430922936,2104.876728688612,20596.74996660877,2019863.4475791056,100.0
244,243.37193623851877,11.49744665975282,2798.1558553831337,60749.76153565027,14414763.096373834,99.98485263193676
245,179.21194056145873,9.711133740105812,1740.351122616219,33032.738969244536,5755641.18738715,99.9999999603408
246,213.0842623717018,19.71802550768762,4201.600920732018,53071.28163689316,9674681.435687687,99.99994299073
247,136.65596724281573,9.267420427650846,1266.4483023864557,19470.786540707315,2551944.267099753,99.99999999999956
248,128.96955186867544,21.105765108636728,2722.001067906405,26034.77846531608,2144723.8433741624,99.99999999999996
249,197.6112561297909,24.5832201243676,4857.921008491437,53906.701795296,7716156.428824809,99.99999759759416
250,171.12254756999113,13.824774329063183,2365.730602769507,31925.177781699484,5010777.822123735,99.99999999430224
251,288.0863890505626,21.24784771983733,6121.215724704168,92586.55530945904,23908923.3379324,81.93357086716748
252,253.06505076139305,8.367354567796374,2117.485008437964,64627.740353237496,16206701.701996412,99.9218809434012
253,249.73272397010945,20.946070044016075,5230.919128560845,71556.2671646417,15574500.564809091,99.9552462066237
254,280.7439479491867,24.249343170674678,6807.8563369098565,93076.52119639612,22126853.84393178,93.89188240512424
255,116.68448708840371,15.34046788339806,1789.9946266704326,17225.34114194605,1588455.411383271,100.0
256,210.4384939844813,10.114396084158788,2128.4582795129104,45319.07266666659,9319031.671944914,99.99996625393976
257,216.89521379115376,8.21652536553253,1782.1250257776155,47598.24198471596,10203449.802272636,99.99987991451948
258,292.3872757094458,23.33253658567729,6822.136807677157,98192.72139042628,24995737.063739825,66.33680638498876
259,158.42950535850977,11.491450773733884,1820.584861934324,26617.393783575943,3976433.982181883,99.99999999977616
260,148.16575598308935,14.94007461766132,2213.607450169554,25287.802995081816,3252473.1548057324,99.99999999998656
261,120.05878845309957,13.668631023436916,1641.0392804862863,16967.84316724685,1730354.0740926226,100.0
262,103.28592591829484,13.704310409127146,1415.4623896784233,13241.76331856946,1101664.6413251646,100.0
263,285.90586335843807,20.305165209024945,5805.365789721996,90113.97692060744,23370151.30057688,86.86913350134942
264,233.983309318182,23.703166386300552,5546.1453123860965,68065.57833493203,12809600.610540098,99.99709911644048
265,257.0305824046276,17.73549354456134,4558.564234992114,71643.37954864296,16980338.985130634,99.84993444016062
266,156.34602115078982,24.142764448944263,3774.625161173176,38516.24568876688,3821151.5144689786,99.99999999987185
267,217.28203323726532,8.808893372160675,1914.0142624733423,47895.02216467445,10258129.197488269,99.9998705844827
268,112.79105322419622,16.278745532567935,1836.0968537870165,17035.6494701573,1434642.6694987996,100.0
269,197.12551918692455,18.71013970756782,3688.2460039142,45408.3163466221,7659646.0662699295,99.99999783252606
270,295.49902794888936,19.299526592523137,5702.991347964328,94508.20351306144,25802506.76487296,47.48315141579122
271,275.30104906331815,20.116949021994092,5538.217169708267,83931.82866570154,20864845.61208088,97.3156168356716
272,167.63179036736912,11.663002032683291,1955.0899117969652,29686.884182507438,4710387.209928331,99.99999999760212
273,292.31403090829974,22.64389159005178,6619.127226138585,97058.05357079858,24976988.26633811,66.68858918440064
274,146.3403252942409,7.634111249038018,1117.1783235166472,21860.404173711315,3133891.6114104586,99.999999999992
275,289.86376448313626,10.570714286980245,3064.067036499765,85202.17358043841,24354532.18386716,76.60359480064864
276,288.2755409412997,14.374280011532504,4143.7533459662445,86072.80017512813,23956294.40180761,81.42593202569385
277,259.84051747047835,16.83996185175704,4375.704401743664,72292.64356852238,17543393.193689685,99.76306871526376
