,Unnamed: 0,Temperature (°C),Pressure (kPa),Temperature x Pressure,Material Fusion Metric,Material Transformation Metric
59,2559,102.93316419441416,9.607047592758036,988.8838072889142,11481.922240324644,1090508.9014643095
60,2560,240.0407537469873,13.647113057083011,3275.863304692558,60161.25221842806,13830857.199677177
61,2561,271.69551372037085,5.82858174937911,1583.599512658735,74016.46288361779,20056108.31357494
62,2562,149.491437216366,5.805133752150677,867.8177878422401,22543.3203580012,3340754.5672413306
63,2563,163.00491542293136,11.189257167761069,1823.9039182763213,27971.49158589277,4331013.605954658
64,2564,200.13540426523127,14.78285902349104,2958.573466862301,43284.72140218831,8016040.981978415
65,2565,114.41603147230336,18.85948036324627,2157.8268987924725,19798.9682253925,1497467.8211578226
66,2566,117.9284952197474,20.17346930029244,2379.0268779452576,22117.10386100202,1639639.9430685728
67,2567,184.2221517776161,13.035619600918398,2401.4498926356573,36152.90986991606,6251924.83731363
68,2568,152.24379054068433,20.1121284319067,3061.9466683145456,31313.48165336501,3528328.228560699
69,2569,181.2074605065537,19.55208021314656,3542.982803044725,40310.58806003403,5949771.936698974
70,2570,190.8772596199876,17.649483410769474,3368.885027156109,41932.01759166078,6954135.050836635
71,2571,295.25467934782364,7.832595222974071,2312.6103910205043,87655.85185281046,25738861.480193667
72,2572,288.8519640205675,10.74487977153852,3103.6796251737683,84675.97971969009,24100380.205202587
73,2573,127.94603030795322,15.67753503524733,2005.8783727737527,20223.491262916137,2094254.6149219573
74,2574,276.51719474644926,21.278638674962725,5883.909474423995,86096.3108799966,21142538.32095329
75,2575,116.04133246601572,13.066276336943217,1516.2281165080617,15696.364544001624,1562394.3759951363
76,2576,201.5270939435508,24.341324928753505,4905.436475627404,55035.40703040015,8184061.543881645
77,2577,132.78198002195307,18.30801139475271,2430.974003259744,23767.593550647023,2340751.1057322933
78,2578,173.1784290713868,11.26111274209386,1950.1818142715915,31418.81995915945,5193627.327421546
79,2579,248.6680451297329,16.228681603313426,4035.554529328809,66109.9462721884,15376323.306524497
80,2580,184.90109587137,12.501473629434708,2311.5361740895105,36142.231099668665,6321319.15980732
81,2581,261.39025751426675,23.239622887777102,6074.611011170504,80876.1239250702,17858914.427378897
82,2582,243.7631422075084,5.966943880027356,1454.52098957133,59632.91907052746,14484484.752072632
83,2583,288.56788924220325,9.578310700563035,2763.9929013674846,84150.1795822494,24029368.093460675
84,2584,206.83120411717545,6.931330619019198,1433.6154580659877,43112.15129890873,8848014.441060148
85,2585,260.42959079755906,21.11239383896664,5498.292088238989,77234.0660713654,17662819.307489205
86,2586,164.58142126741038,8.82158804899333,1451.8694989389242,27773.5438755618,4457946.41629854
87,2587,169.14916901797292,19.8569476196416,3358.7861890957925,36441.00343463072,4839207.235375157
88,2588,180.1020927163011,16.231929882327023,2923.40454063136,36713.48041684282,5841665.565919135
89,2589,182.1831468596178,21.604319704737858,3935.942949570392,43274.442413239376,6046319.243600904
90,2590,120.6506441331949,24.89897585382429,3004.077475020767,29992.92206549355,1755640.5446014006
91,2591,203.8197878663728,8.084735731128035,1647.8291216742,42070.94811814364,8467119.382301237
92,2592,119.36064385380512,8.008346629365775,955.8814098855488,14760.567526603934,1700462.5789764205
93,2593,277.95242716395285,17.72431066775478,4926.515169910383,82825.66503055791,21473609.879008207
94,2594,112.36895664465862,5.726087460089236,643.4344735462907,12814.529817398346,1418825.5779457882
95,2595,189.93888606186167,21.348359003976743,4054.88352846406,45806.346977165245,6851927.736739867
96,2596,156.93881327808612,12.532785836992486,1966.880536326006,26598.32481863259,3865213.1178615615
97,2597,130.9738831308958,12.978694458524396,1699.8700112023794,19340.373846304086,2246578.246761952
98,2598,256.76733816844245,16.440916256649366,4221.490304270131,70373.50689546294,16928263.17514865
99,2599,242.9864797839052,11.841907815341512,2877.4234939753487,60703.02933578035,14346371.836754726
100,2600,129.18957803630263,11.004704798359434,1421.69316931413,18022.65564556576,2156046.116306965
101,2601,226.55312822126203,9.099384376915484,2061.493995477882,52079.73797794295,11628055.536183706
102,2602,258.5110334660892,19.376429406204696,5009.020790680697,74102.75765891021,17275388.11648028
103,2603,254.66644407397737,20.37225121675892,5188.128775153753,73310.06503870925,16515976.625560388
104,2604,118.45591953267233,17.162053281074307,2032.946802478373,19086.64864730792,1661855.8127821705
105,2605,237.1025438091553,9.720676027449604,2304.797013652975,57136.13795207458,13329245.335515684
106,2606,243.2047841767154,18.89517886470075,4595.39789776998,65894.67089100763,14384857.455107754
107,2607,272.43325340840545,8.157178122892114,2222.2865746513685,74762.65256445893,20219896.1724218
108,2608,201.6088677729973,22.5656492343878,4549.434992707528,52136.75653535627,8194112.162023558
109,2609,192.21880006067147,13.92652116886484,2676.93918809874,39649.08791115678,7101919.173909362
110,2610,293.023264983894,14.517225478566552,4253.884808236944,88922.13670473265,25159538.552751016
111,2611,259.3024511477508,9.08296380900106,2355.2347793602858,67987.1077886856,17434833.78115587
112,2612,211.7461981612978,17.31022242265807,3665.3737873242967,50023.35326690613,9493648.69851248
113,2613,166.1234142622559,24.70097769684896,4103.410750616383,42668.00128619329,4583895.858890627
114,2614,269.04759920070217,16.78200970084208,4515.159419774456,77113.02619573963,19475162.16995119
115,2615,191.08727789288093,18.04690309108077,3448.533586071244,42392.05647482118,6977101.629171948
116,2616,118.53703843163213,10.76978331871092,1276.618219150387,15300.197614185912,1665451.4332588837
117,2617,190.98085454268795,11.517028160846634,2199.531879950692,38001.32773316873,6965643.231803033
118,2618,274.39367923002925,8.927111801410675,2449.543052086889,76003.32242451893,20659539.34961196
119,2619,189.65642937888907,15.292033439350472,2900.232460049783,39545.54644079005,6821624.698131499
120,2620,102.86982954807004,7.959491533231988,818.7915373128812,11086.463521618844,1088525.9451183898
121,2621,222.297064783294,17.369625524546326,3861.216770491631,54656.46861485638,10984726.717489256
122,2622,299.16600068227973,14.306204484276574,4279.929980503919,92428.31088090011,26775240.936012264
123,2623,263.4497168081024,17.4862378606243,4606.7444124205895,74752.49426142663,18284620.27960616
124,2624,223.4475893236296,6.414416992265215,1433.286013838189,50192.744728261125,11156434.47826688
125,2625,282.879777359577,22.68114144239847,6416.036241486755,91688.9227732952,22635799.30194602
126,2626,262.7163363302124,12.57162756367499,3302.771935236607,71006.76655677312,18132490.22117495
127,2627,199.72787054800807,9.138627173639994,1825.2385451232776,40654.43021322149,7967305.363765141
128,2628,218.2440570814764,15.015674290123474,3277.0816768905643,51016.059656818645,10394841.20504664
129,2629,246.258561840604,23.596417933472445,5810.81994488676,73781.55098488604,14933369.949802984
130,2630,269.2852327957729,18.88572293484515,5085.646297026244,79250.51742505278,19526737.19938236
131,2631,111.63528047534228,11.801734404673985,1317.489930361277,14106.19244882282,1391108.2402294502
132,2632,254.96077143223025,11.076870947103806,2824.167561728845,66364.09457906078,16573600.967255568
133,2633,189.5006879956404,18.22573114052718,3453.7885903534684,41964.68446702306,6804734.316279823
134,2634,232.15971206030807,6.776093130137748,1573.1358299866115,54209.25918865811,12512928.867965672
135,2635,252.92660219177,12.30820364948363,3113.072128148238,65836.45897058213,16180035.235720364
136,2636,207.90038500548968,14.57355567216429,3029.847835141894,46317.82607762227,8985776.573162904
137,2637,131.70297011607985,20.210349544378406,2661.763062078797,25600.755913822053,2284068.1072668056
138,2638,181.9053663036532,11.51034627194128,2093.793754879368,34614.54586763081,6019036.461130751
139,2639,115.37459875047595,20.843036571165044,2404.756981139663,22366.18371692885,1535351.2376741366
140,2640,237.8601382310528,20.65374981256205,4912.70378540559,65387.86786877476,13457092.396540549
141,2641,290.74123639261666,5.389264208377449,1566.881339190136,84686.99323798587,24576463.31025609
142,2642,259.0505624448374,8.808262478605604,2281.7853492445392,67790.58724487011,17384078.73917555
143,2643,177.95728455742375,18.067885573425883,3215.311854341121,37567.02907362748,5635366.337526433
144,2644,216.85829920109887,14.92084120608594,3235.708246601469,50349.37122564267,10198085.790398894
145,2645,160.84013516937384,5.552726431083852,893.1012697340815,26040.755022769645,4160830.938236618
146,2646,208.209119910993,12.19297762036863,2538.689139431386,45163.751785696615,9025932.720159
147,2647,160.14538115692804,17.515471994547227,2805.0219387102643,31020.14557217905,4106868.629292391
148,2648,247.664951359722,24.83372679521261,6150.443738816956,76653.2347845159,15190638.273334702
149,2649,151.8683015974051,9.137489903593467,1387.6950725221768,23826.904069477303,3502604.1333913407
150,2650,292.8040780867789,8.05438013300102,2358.355349403831,86256.74026337033,25103266.759218924
151,2651,232.3897464347063,12.287369239584237,2855.4586219365906,55860.13440962453,12550055.940054664
152,2652,113.75556953676876,16.018252583754613,1822.165445648824,17050.363582566206,1471777.9792978626
153,2653,102.15555270113865,18.28998636067619,1868.4236655711632,16554.189048637752,1065735.9952434248
154,2654,299.4092688410201,12.216295140219898,3657.671995879347,91469.04409670849,26840667.21003695
155,2655,144.10111564315872,9.568832765864538,1378.879476963892,21641.27835865222,2992187.057332223
156,2656,162.5125496914355,5.104488608161084,829.5434585831447,26543.33036165487,4291983.8168451255
157,2657,141.6828028404217,8.668939980876331,1228.23971414595,20725.49197152799,2844067.7885681163
158,2658,285.6203544942365,7.001271288576632,1999.7055873535776,81922.1738147758,23300570.140262693
159,2659,230.4025719337228,9.842197309052734,2267.6675734849155,54038.747467514666,12230903.186548078
160,2660,200.87726471122213,11.45148945238968,2300.34387806545,41853.38499186587,8105603.059897222
161,2661,211.53016289851408,6.574768028189313,1390.7617520228275,45029.22109144924,9464875.98767237
162,2662,163.57456945983745,13.116919177422272,2145.5944070863334,29013.452528888345,4376533.777650592
163,2663,222.8350004727683,8.352521594866138,1861.2341535408032,50238.14790568778,11064899.659842432
164,2664,183.9200726909864,16.62735103379922,3058.1036107949,38423.53696607627,6221113.000147948
165,2665,139.84562928483584,12.557548299477483,1756.118244215149,21537.02517879464,2734775.3149837847
166,2666,231.3210199419763,17.793041314545185,4115.904464750315,59142.55448276512,12377535.692420077
167,2667,174.76811385184243,20.52308774680193,3586.781335924433,39188.1592906271,5337677.480411063
168,2668,257.0132758234323,6.694059896398841,1720.462262531732,66355.78770475523,16977178.8900369
169,2669,183.07899150190545,12.649573533455452,2315.8711654342187,35541.99702852891,6136266.453576131
170,2670,201.65427500923929,24.555503603183848,4951.722276586801,55470.74634169491,8199556.530966901
171,2671,257.4932958361793,5.046191921126473,1299.3605891927568,66431.2938986257,17072500.361780427
172,2672,189.5756185839462,14.17822013542944,2687.8448525933977,38789.04828332081,6812941.051048435
173,2673,293.24422702483287,14.378191117072385,4216.32154014121,88964.6143502298,25216502.649324264
174,2674,258.60573343902234,21.474431152084247,5553.411018270536,76779.88491887742,17294295.18362476
175,2675,265.2860810629957,10.804538136211455,2866.293579851221,71638.00545774655,18669843.47800365
176,2676,290.7840933407455,20.52061299392615,5967.067844235137,93196.52791192455,24586941.014434185
177,2677,177.7701257686415,5.044004451267252,896.6733056793669,31730.547080729484,5617904.758147594
178,2678,216.01605283643417,14.815000355295991,3200.2778995214103,49914.59411035372,10079723.566164052
179,2679,238.7183481591207,11.386409765965356,2718.14493079413,58462.70150141427,13603581.500924772
180,2680,234.69169670812616,21.16311059381756,4966.806332884762,64558.66827807417,12926415.956462728
181,2681,290.5873589122039,13.05894557584676,3794.76450506352,86668.03427999106,24537320.46185055
182,2682,157.6697267756669,6.397568392247117,1008.7028604342456,25121.58805906256,3919587.916886461
183,2683,158.2723057251984,19.167739299282367,3033.722294436919,32092.39291921952,3964373.285626675
184,2684,283.6008804078293,5.264459750804543,1493.00542019975,80575.36142984306,22809837.772981267
185,2685,259.86112834531195,11.688330791611987,3037.342827981545,69124.63160908288,17547715.251236834
186,2686,140.67132481391957,14.966599955096116,2105.37144364332,23140.926757668265,2783439.486837341
187,2687,214.00937561855352,19.83484822219157,4244.843483519995,53603.46272132296,9801238.732711883
188,2688,249.15274681926564,11.26127825841908,2805.778410781189,63505.20588073323,15466550.982498003
189,2689,170.60727808950182,7.081949089443855,1208.232057718442,29462.031432317,4965789.161518745
190,2690,186.87645024427803,21.50513073554953,4018.802493898617,44868.29940148736,6525787.856650732
191,2691,215.0793223321786,5.196453243186696,1117.6496420754463,46399.43537815182,9949352.080148544
192,2692,193.4217115096421,22.46262264902254,4344.75891776919,48745.91088128327,7235780.471355005
193,2693,250.60847801380652,7.1299507829603375,1786.8261140310387,63167.06884332321,15739316.700796772
194,2694,101.18775073661396,7.514019090971704,760.3266908074033,10663.206045527344,1036000.9627807214
195,2695,186.9265048782101,8.324577286837926,1556.0841368171464,35518.39966937144,6531426.578534368
196,2696,167.51627506577432,7.966860189526869,1334.57874291935,28567.365889834546,4700728.3891865015
197,2697,221.83281056596536,20.89558103492264,4635.3254693857725,58333.33532346158,10915910.694055358
198,2698,255.191688376272,21.219627289249065,5415.072514658684,74677.41419119235,16618346.453954138
199,2699,115.22903244030604,8.389359731341791,966.6978046361804,13868.184436880882,1529909.5899977894
200,2700,131.61194672023848,7.250352413332464,954.2329955264648,17702.838218369543,2279690.684712832
201,2701,233.01632482840665,16.449612601709543,3833.0282733014014,58747.7042761061,12651725.372361226
202,2702,247.6804882030834,18.994139147133367,4704.4776569592905,68198.27889058884,15193753.382701678
203,2703,217.6403554157671,16.180797150084857,3521.5944426548995,51603.751431848206,10308779.47874682
204,2704,296.56066979358525,5.553797329621409,1647.0378559703502,88119.53588529986,26081955.4088347
205,2705,199.8922978213149,20.32176505002403,4062.164311634192,48349.29406637877,7986669.723029298
206,2706,127.25846701952872,19.283804318691825,2454.0273759012894,23365.69142309629,2060543.048613146
207,2707,237.258212074216,19.3451915039984,4589.805548471974,63531.13468647084,13355236.727612404
208,2708,220.4151044389596,9.14426457947812,2015.5340323031487,49347.43949138397,10708303.344208447
209,2709,218.08429500605268,6.405654153773281,1396.972570178239,47823.59912469697,10372213.722890597
210,2710,209.17072704927963,24.94568846060833,5217.90779205027,59275.7799885081,9151097.57794608
211,2711,287.8191419099078,14.555944651701587,4189.479499340863,85923.90686038855,23842685.099422187
212,2712,125.8312793653116,19.52485484921184,2456.837465098334,23276.775190470387,1991969.7092459376
213,2713,114.63945970499567,6.928347568241231,794.2620218715953,13474.780261606633,1506567.361239286
214,2714,130.82343387546396,15.09864527784982,1975.256622115872,20556.795263510845,2238785.1236260897
215,2715,148.99804198099008,15.081933170200465,2247.1785116480155,25631.02404107226,3307591.1270654504
216,2716,218.58926388729384,7.457160268304383,1630.0551737382298,48195.95329640281,10444416.215992706
217,2717,222.48504981934687,12.032152894653075,2676.974136200889,51241.52469395817,11012775.619342024
218,2718,146.52037549141687,22.82926677119415,3344.9527395090927,33366.27316182926,3145010.5437222403
219,2719,197.8450998621875,18.804298524072813,3720.338319333571,45791.9143927235,7743834.532099234
220,2720,196.41237055354696,19.63341599739112,3856.2457781115218,46145.932270228666,7576775.469745228
221,2721,190.622153257045,22.56577583265061,4301.536779135647,47827.61967882784,6926090.856883707
222,2722,260.7090589825316,11.20571197850434,2921.4306251451485,69376.29206375132,17720064.106585998
223,2723,194.3386139751264,20.79889405335951,4042.0282425453856,46764.97352783077,7339250.403319865
224,2724,251.6730991912332,6.930774450745028,1744.2894858144182,63672.27300474883,15940762.191840673
225,2725,133.29622636095962,16.5509746370664,2206.1824617169045,22301.77125082376,2368117.947802202
226,2726,206.3934688146336,15.682961526853129,3236.8608308136595,46455.5711982334,8791757.510830661
227,2727,264.8209552126391,13.6238440024079,3607.879382385645,72658.84808963408,18571744.60990122
228,2728,135.54331678325153,9.18338310847117,1244.746205813469,19146.46697986152,2490116.2241987605
229,2729,192.98443373953245,13.550530286994867,2615.041414306089,39731.09763825302,7187134.040513303
230,2730,221.81586320714337,21.88566278891276,4854.587183383139,59685.120862958735,10913366.600058194
231,2731,136.95491496745746,19.614067481772366,2686.242944132107,26302.408864090143,2568430.5207611304
232,2732,251.3531211822806,13.812064656858304,3471.7055614728,65813.36233560274,15879895.12872753
233,2733,115.79924955926349,24.35177361914046,2819.917110533535,27850.28415937379,1552213.11389689
234,2734,289.2831017815438,20.705838314106764,5989.849132491936,92561.96307091996,24208144.609756745
235,2735,193.64429884362715,5.885212356319727,1139.6378202853844,37701.95306831375,7261261.449675246
236,2736,167.2246172730953,20.01473047149959,3346.9556429206773,35981.76221033646,4675880.752197421
237,2737,123.36140143252808,19.37075559334336,2389.603556801818,22486.449838414268,1876942.9433062105
238,2738,186.51932861357287,5.984413103537662,1116.208714218113,35003.78093097737,6488870.898841943
239,2739,231.9608058781544,23.53114531258448,5458.30342994305,66835.35887762901,12480286.601078125
240,2740,118.8974558284768,14.340777265348365,1705.0819314527814,17085.899032754038,1680600.7109549618
241,2741,161.25381903354972,9.782549959051378,1577.47354078353,26938.9673942086,4192954.164415456
242,2742,267.20351655454226,13.964515819946016,3731.367734071112,74120.90739989813,19077526.65230702
243,2743,229.23620511966544,21.67560933580021,4968.834427795232,62733.13349184305,12045718.008873437
244,2744,141.2746023715248,10.010116391452817,1414.1752128951791,20961.55126394489,2819530.824455092
245,2745,132.18195915861784,23.281855863145267,3077.441320839095,30091.87952142428,2308950.44156897
246,2746,280.89700524018,6.294796174956718,1768.1893941426822,79152.55544512099,22163612.60923513
247,2747,157.40404426819688,6.787141683599456,1068.3235500198132,25088.684817067988,3899801.753753046
248,2748,135.90003377972607,16.986481168895015,2308.463364651513,23370.107672990496,2509624.610071992
249,2749,299.99280370852046,15.195939100820452,4558.672375839061,93504.67633837771,26997826.131342944
250,2750,161.83836555558116,18.43010159104912,2982.697518518705,32451.78419401317,4238475.2211416485
251,2751,124.94803756187274,5.868918567071959,733.3098575660795,15814.162325677968,1950655.82890295
252,2752,192.3515259505894,10.204847378128504,1962.9179652758887,38061.83121830613,7116731.039060317
253,2753,186.8690220396964,19.06289362757937,3562.2642894325177,41847.3709152018,6525108.723039852
254,2754,285.36049516606624,11.888031366518646,3392.374517299488,83110.69167910643,23236938.49418408
255,2755,126.84098949526094,11.093093460363011,1407.0589510758527,17453.71633998108,2040575.5312979703
256,2756,118.22728122586136,21.395539258164924,2529.5364368540218,23771.90677944335,1652086.5204986364
257,2757,118.595734181336,20.921261236793807,2481.1723363770875,23222.16688107267,1667605.1547986665
258,2758,280.8574931644473,19.899818771915445,5589.013214706983,86761.31516417702,22153904.667403623
259,2759,189.8738355922154,17.552508320149848,3332.762079011125,41459.83535540271,6845037.375031325
260,2760,130.12130563104515,24.08810287767829,3134.375396618435,30908.35550804877,2202575.6994506507
261,2761,218.7660196758581,5.421139915786196,1185.961201482463,48017.8919338141,10469799.776096232
262,2762,207.5246711301664,8.052861992268895,1671.1675366022191,43588.70584328182,8937294.144367184
263,2763,139.68134954977987,14.197765570921185,1983.163055537672,22372.81597388616,2725104.390630644
264,2764,220.6076278852742,10.613796869125858,2341.484550154006,49863.39818568325,10736358.820288124
265,2765,168.04624686338911,10.867186868275272,1826.189967176767,29522.909673143284,4745430.796706641
266,2766,147.67415354617398,24.605925319373508,3633.6591937588537,36705.351515677656,3219821.6337730107
267,2767,202.08012217980564,5.88440969652082,1189.1222304289604,41040.13098314237,8252185.180766841
268,2768,158.3298523032775,5.517957450787081,873.6573881988883,25236.352095582977,3969036.459136297
269,2769,144.42798435224265,23.702897108784764,3423.3616527303834,34176.37809193522,3012125.4313488044
270,2770,275.9444816599348,8.201800819801651,2263.241675898195,76697.08829972295,21011823.78720665
271,2771,131.15251531468346,5.859545645957123,768.4941500684783,17402.165525989083,2255917.7567603546
272,2772,156.1179954569665,14.170905582702176,2212.3333733814,27218.552746227644,3804836.31533026
273,2773,177.22767596996513,22.637811407116534,4012.046704729629,43010.85978050059,5566146.647786115
274,2774,154.72766206000458,11.121294749395076,1720.7719356541045,25316.166694859847,3704157.0276775854
275,2775,142.1421285155539,23.64502901019426,3360.954752321033,33424.022417699525,2871335.159056425
276,2776,254.2292194109176,22.305523065116446,5670.715717396773,75730.30473834244,16430971.47088083
277,2777,165.8032317447163,10.608357656212812,1758.8999829038885,28684.54707757537,4557936.298439272
278,2778,122.5025915398677,13.708783845811292,1679.3615479717575,17583.187025831787,1838194.364599064
279,2779,208.1790324913392,23.47476133875641,4886.953103467403,56274.61530873447,9021617.927277409
280,2780,125.09769944728204,7.465735578913335,933.9463456037809,16065.553661853404,1957652.5047594209
281,2781,171.5039214881856,6.237866729804389,1069.818605882137,29656.31660174308,5044507.991303399
282,2782,276.3653524544568,8.77439203104651,2424.9379462337456,77053.34808941312,21108102.847965147
283,2783,173.83223902124394,9.51242546706986,1653.566217463456,31078.390920445054,5252710.805897264
284,2784,226.50179485765,8.587780260759457,1945.1476429051145,51936.411608677896,11620162.117926842
285,2785,202.92510720172623,5.634241339983877,1143.3290279166258,41357.45629573,8356139.898771385
286,2786,127.54496915559513,19.35317853168166,2468.400558886063,23516.3654597524,2074491.1925796336
287,2787,229.81391955816704,8.239038925432558,1893.445828845965,53373.71810555011,12137425.03756776
288,2788,271.20699938676125,14.10777918823876,3826.128461653232,76361.09981789978,19947953.541356035
289,2789,118.6424948090688,7.407767167387467,878.875977703558,14482.542904548258,1669961.81442281
290,2790,250.7360178259583,12.310362217543624,3086.6512004220217,64734.124698166335,15763258.487746576
291,2791,238.04225630379565,12.949352504309276,3082.493087798986,58835.53741755132,13488286.28747675
292,2792,273.3321149994292,23.25971951563486,6357.628329501974,87294.29182220211,20420222.95446319
293,2793,120.8183864266934,19.10633511093959,2308.3965786314,21571.88913412671,1763230.901994906
294,2794,161.13907587933576,23.122843471594248,3725.993628715229,38328.7974642155,4183570.6366389976
295,2795,238.8582974452748,14.781926630739996,3530.7858279795228,60283.21638325608,13627432.313997628
296,2796,104.40359577733004,8.386832987887988,875.6155211194348,11490.03198475873,1137940.4240968355
297,2797,246.8151355460977,13.192664874660668,3256.149369253615,63213.84704816749,15035239.084447358
298,2798,271.5957158002242,16.873569760062445,4582.789257089176,78568.43101695688,20033764.90155917
299,2799,190.66081047535152,15.824903294904182,3017.1888879004923,40314.53663843413,6930564.5376487775
300,2800,186.86598068533044,22.926109840116464,4284.109998572967,46969.0073734781,6524627.903056546
301,2801,155.6937924138732,16.847555924591823,2623.059874804519,29022.56963916007,3773820.40882461
302,2802,101.01037400101748,10.132616425850792,1023.4993747840414,11243.410529413344,1030515.8382474496
303,2803,137.2607033332712,24.05172659004658,3301.3569081293344,32754.077011635003,2585481.8888732614
304,2804,295.97282368447424,8.478523364921987,2509.4125009907502,88209.39405097098,25927121.53027245
